Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9185103,29.1306131,ways,leisure.json
Fatma Şengül Parkı,No description available,Türkiye/İstanbul,['playground'],40.9682911,29.090265,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0323362,29.0266388,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0359109,28.9322754,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0359979,28.9322559,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0516256,28.7683336,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.1614819,28.8840718,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0369199,28.9289057,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0384353,28.9351426,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.038489,28.9350805,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0666691,29.477455,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0673731,29.4737612,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0694625,29.4797305,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0691885,29.4805938,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.037964,28.9343123,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8240335,29.2806606,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8240905,29.2808982,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8242664,29.2804853,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8242838,29.2802013,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8242307,29.2813022,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8244122,29.2810907,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.824501,29.2810598,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8243905,29.2794922,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.82419,29.2805089,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.056405,28.9320555,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0550705,28.6689566,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9805485,29.1165927,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.003458,28.8840257,ways,leisure.json
Seyhan Parkı,No description available,Türkiye/İstanbul,['park'],41.0115117,29.2413631,ways,leisure.json
Yenidoğan Parkı,No description available,Türkiye/İstanbul,['park'],41.0124715,29.2368289,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0129534,29.239438,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0093835,29.2349485,ways,leisure.json
Saadet Parkı,No description available,Türkiye/İstanbul,['park'],41.00971,29.2330759,ways,leisure.json
Ceyhan Parkı,No description available,Türkiye/İstanbul,['park'],41.0148536,29.238654,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0116817,29.2270013,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.010712,29.2442152,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0133223,29.2496847,ways,leisure.json
Yumurcak Çocuk Parkı,No description available,Türkiye/İstanbul,['park'],41.0147317,29.2511046,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0124808,29.2520036,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0099939,29.2575284,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0855971,28.5969802,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0862003,28.598662,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0862645,28.5977487,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0863551,28.5973012,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0871523,28.5992848,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0870481,28.5999833,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0867259,28.6007246,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0867069,28.600222,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0847579,28.5897229,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0853949,28.5903683,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0856732,28.5916646,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0860129,28.5930257,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0866033,28.5938328,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.086843,28.5945356,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.087134,28.5955402,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0872286,28.596337,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0875929,28.5973639,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0880361,28.5983463,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0884799,28.5990144,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0895869,28.5989571,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0892811,28.5982553,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0888675,28.5974014,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0885577,28.5965432,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0881369,28.5945778,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.087333,28.5924836,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0870235,28.5916577,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.086851,28.5903056,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0863083,28.5889927,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0856744,28.5880776,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],41.0850569,28.5878699,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9795256,29.2789699,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0620497,28.9355134,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8145143,29.2865564,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.8171239,29.2788309,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0549587,28.906107,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0757083,28.9065775,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0568154,28.6686644,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.056767,28.6685863,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.916826,29.3070622,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0832012,28.9600674,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0816382,28.9591446,ways,leisure.json
Alibeyköy Lojistik Merkezi Parkı,No description available,Türkiye/İstanbul,['park'],41.085147,28.9496482,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0117208,28.7132739,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9699815,28.723435,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9709021,28.7379179,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9336038,29.3121437,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9335945,29.3120095,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0844072,28.9576734,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0815786,28.9510916,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.080658,28.950204,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['stadium'],40.9899514,29.2558769,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0074453,29.2631017,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0209179,29.2026546,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0206924,29.2020973,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0027047,28.8471641,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0026104,28.84715,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0063232,28.8403141,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0093514,28.8425529,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0105858,28.8425684,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0107634,28.8472492,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.05277,28.8101015,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9462201,29.1607049,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0820756,28.595338,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9482696,29.1564455,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0882395,28.9763286,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0845113,28.967844,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0827477,28.9671856,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0832442,28.9679541,ways,leisure.json
Akşemsettin Parkı,No description available,Türkiye/İstanbul,['park'],41.0972352,28.9782813,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0749362,28.9631717,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0298934,29.1878882,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0889221,28.9730137,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0879925,28.9733818,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0457267,28.8509796,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0291513,28.8281319,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.158239,28.8901604,ways,leisure.json
Çeşmeli Parkı,No description available,Türkiye/İstanbul,['park'],41.0061726,29.0852378,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0263413,29.2140349,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0252894,29.2157339,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0252957,29.2158723,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0264512,29.213278,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.8887887,29.2646627,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.8890701,29.2626893,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1220876,28.203174,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9878717,29.2640644,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0840527,28.7720177,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0847453,28.772483,ways,leisure.json
Küçükçekmece Lagün Parkı,No description available,Türkiye/İstanbul,['park'],40.9872583,28.7678217,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9869226,28.9115467,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9813961,28.907196,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9809243,28.9064656,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9806414,28.905867,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['track'],40.9796796,28.903053,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9772241,28.8843918,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9124048,29.2167708,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0037343,28.9194556,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0012049,28.9182638,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9911616,28.9106446,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0317145,29.2405405,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0318292,29.2404493,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0157626,29.2259522,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['sports_centre'],40.9785584,29.2279847,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9694593,29.2337774,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9692723,29.2649602,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0355153,29.23308,ways,leisure.json
Hasan Hüseyin Arslan Parkı,No description available,Türkiye/İstanbul,['park'],41.0527282,29.0065472,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0880683,28.967874,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0852533,28.9654064,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.8240512,29.3225143,ways,leisure.json
Halay Sokak Parkı,No description available,Türkiye/İstanbul,['park'],41.0972095,28.9706816,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9635052,29.1347989,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9633196,29.1348005,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9633233,29.1351885,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9635081,29.1355933,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9633196,29.1356004,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9635124,29.1359724,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9636213,29.1344944,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9633611,29.1344503,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9636737,29.1348023,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9636761,29.1351814,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9635073,29.1350481,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9633236,29.1359755,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9635092,29.1353214,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9634934,29.1355427,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9636158,29.1340292,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9621823,29.1324107,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9621828,29.1327198,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9623448,29.1324922,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.962112,29.1325239,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.962114,29.1326574,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.96235,29.1326138,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9622872,29.1327238,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9622822,29.1324126,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9624894,29.1327184,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9623703,29.1328928,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9593431,29.1360345,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9582909,29.1361662,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9587044,29.135453,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9589278,29.1356202,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.958934,29.135877,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9591238,29.1357637,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9591718,29.1355643,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9586625,29.135682,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9588581,29.1352142,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9592176,29.1352349,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9591366,29.1351311,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9590152,29.1349893,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9593365,29.1353756,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9589034,29.1344059,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9594651,29.1344356,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.957852,29.1363402,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.958288,29.1367558,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9558985,29.1334024,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9564125,29.1325451,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9562704,29.1328088,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9561642,29.1330506,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9565774,29.1331375,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9566008,29.1325947,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9547881,29.1321356,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9550325,29.1324272,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9518369,29.1404225,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9525081,29.1404109,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9516909,29.1395466,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9513426,29.1376425,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9497401,29.1378575,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9501197,29.1383745,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9509274,29.1393142,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9514675,29.1386477,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['garden'],40.9542967,29.1416339,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.922339,29.1617064,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0872668,28.9701978,ways,leisure.json
Pazartesi Pazarı Parkı ve Otoparkı,No description available,Türkiye/İstanbul,['park'],41.0948216,28.9705149,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.089309,28.9468934,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0895134,28.9463734,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0897224,28.9462739,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0901042,28.9458937,ways,leisure.json
Miltaş Sport Tesisleri,No description available,Türkiye/İstanbul,['sports_centre'],40.9591986,29.0877514,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],40.9584445,29.088416,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0909137,28.9366683,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9789432,29.2404637,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9882588,29.255425,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0311478,28.8433926,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0360116,28.8423515,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0574929,28.7922096,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0594578,28.7986312,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0572536,28.7963864,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0567786,28.7958063,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0560344,28.7918571,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9192148,29.3075551,ways,leisure.json
Prof. Dr. Doğan Cüceloğlu Parkı,No description available,Türkiye/İstanbul,['park'],41.0681315,28.9855225,ways,leisure.json
İzzetpaşa Parkı,No description available,Türkiye/İstanbul,['park'],41.0679708,28.9852486,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9317951,29.1562036,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0269809,28.8035513,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0671106,28.7583536,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0760411,28.7595069,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0768873,28.7594364,ways,leisure.json
